local_name,state_name,average_score,lat,lon
 Richardson, TX,3.635655254,32.9717,-96.7092
 Richfield, MN,3.725,44.8762,-93.2833
 Richfield, UT,1,44.8762,-93.2833
 Richland, WA,3.725454545,32.2309,-90.1592
 Richlands, VA,3.64,37.0879,-81.808
 Richmond, BC,3.236792453,37.7241,-84.2928
 Richmond, CA,4.65,37.7241,-84.2928
 Richmond, IN,3.972916667,37.7241,-84.2928
 Richmond, KY,3.717427007,37.7241,-84.2928
 Richmond, TX,3.982278481,37.7241,-84.2928
 Richmond, VA,3.774734231,37.7241,-84.2928
 Ridgecrest, CA,3.807594937,35.6308,-117.6621
 Rimouski, QC,3.10625,48.4337,-68.5167
 Rio Grande, OH,3.759090909,-32.0495,-52.12
 Rio Rancho, NM,4.633333333,35.2872,-106.6981
 Ripley, TN,1.333333333,35.7449,-89.5358
 Ripon, WI,3.835,37.7415,-121.1309
 River Falls, WI,3.661514196,44.86,-92.6221
 River Forest, IL,3.832926829,41.895,-87.8194
 River Grove, IL,3.881609195,41.9243,-87.8379
 Riverdale, NY,3.631652174,41.1734,-112.0024
 Riverside, CA,3.835332846,39.7836,-84.122
 Riverton, WY,4.122222222,40.5176,-111.9635
 Roanoke, VA,3.891642651,33.0148,-97.2268
 Robinson, IL,4.311111111,39.0089,-87.733
 Rochester, MI,3.63877709,42.6866,-83.1197
 Rochester, MN,3.719767442,42.6866,-83.1197
 Rochester, NH,3.118181818,42.6866,-83.1197
 Rochester, NY,3.660059465,42.6866,-83.1197
 Rochester Hills, MI,3.941176471,42.6645,-83.1563
 Rock Hill, SC,3.754009077,34.9413,-81.025
 Rock Island, IL,3.836725664,41.4699,-90.5827
 Rock Springs, GA,3.322222222,41.595,-109.2237
 Rock Springs, WY,4.316666667,41.595,-109.2237
 Rockford, IL,3.772619048,43.1267,-85.5582
 Rocklin, CA,3.824522613,38.8075,-121.2488
 Rockport, ME,5,28.0352,-97.0663
 Rockville, MD,3.739031926,39.0834,-77.1553
 Rockville Centre, NY,3.755773956,40.6643,-73.6383
 Rocky Mount, NC,4.175510204,35.9676,-77.8047
 Rohnert Park, CA,3.70546875,38.348,-122.6964
 Rolla, MO,3.698765432,37.9458,-91.7608
 Rome, GA,3.800318471,34.2662,-85.1862
 Rome, NY,3.59375,34.2662,-85.1862
 Romeoville, IL,3.871814672,41.6317,-88.1
 Roseburg, OR,3.789473684,43.2229,-123.3519
 Rosemount, MN,4.215909091,44.7465,-93.0662
 Roseville, CA,4.3,42.5074,-82.9369
 Roseville, MN,4.2,42.5074,-82.9369
 Roswell, NM,3.715625,34.0391,-84.3513
 Round Rock, TX,3.86,30.5252,-97.6659
 Rouyn-Noranda, QC,3.25,48.25,-79.0332
 Roxboro, NC,4.013636364,36.3905,-78.9811
 Royal Oak, MI,3.690836653,42.5084,-83.1539
 Russellville, AR,3.885753425,36.8393,-86.895
 Ruston, LA,3.745878694,32.5329,-92.6364
 Rutland, VT,3.753846154,43.6091,-72.9782
 Sacramento, CA,3.841731975,38.5667,-121.4683
 Sacramento, Sacramento,3.749015873,38.5667,-121.4683
 Saginaw, MI,3.707692308,43.4199,-83.9501
 Saint John, NB,3.672641509,41.4431,-87.4699
 Saint Paul, MN,3.594623656,44.9477,-93.104
 Salem, MA,3.702262443,44.9232,-123.0245
 Salem, MO,4.15,44.9232,-123.0245
 Salem, OH,3.797777778,44.9232,-123.0245
 Salem, OR,3.791655802,44.9232,-123.0245
 Salem, VA,3.84213198,44.9232,-123.0245
 Salem, WV,4.421428571,44.9232,-123.0245
 Salford, MANCHESTER,3.8,53.4833,-2.2667
 Salina, KS,3.703174603,38.8137,-97.6143
 Salinas, CA,3.93902439,36.6881,-121.6316
 Salisbury, MD,3.728030303,38.3755,-75.5867
 Salisbury, NC,3.994094488,38.3755,-75.5867
 Salt Lake City, UT,3.743387167,40.7774,-111.9301
 San Angelo, TX,3.820486111,31.4426,-100.4501
 San Antonio, TX,3.81427192,29.4722,-98.5247
 San Bernardino, CA,3.853917663,34.1412,-117.2936
 San Bruno, CA,3.941104294,37.6254,-122.4313
 San Diego, CA,3.736427796,32.8312,-117.1226
 San Dimas, CA,4.213333333,34.1082,-117.809
 San Francisco, CA,3.739575666,37.7562,-122.443
 San Jacinto, CA,3.883029453,33.797,-116.9915
 San Jose, CA,3.755206408,37.3018,-121.8485
 San Leandro, CA,4.633333333,37.7071,-122.1601
 San Luis Obispo, CA,3.761505682,35.2671,-120.6689
 San Marcos, CA,3.828450106,33.1349,-117.1744
 San Marcos, TX,3.750245614,33.1349,-117.1744
 San Mateo, CA,3.742465753,37.5522,-122.3122
 San Pablo, CA,3.894634146,37.9628,-122.3425
 San Rafael, CA,3.618627451,37.9905,-122.5222
 San Ramon, CA,3.721052632,37.7625,-121.9365
 Sandersville, GA,5,32.9827,-82.8093
 Sandusky, OH,5,41.4437,-82.7149
 Sanford, FL,3.743083573,43.4244,-70.7573
 Sanford, NC,3.545454545,43.4244,-70.7573
 Santa Ana, CA,3.88877551,33.7366,-117.8819
 Santa Barbara, CA,3.776989619,34.4285,-119.7202
 Santa Clara, CA,3.711587591,37.1311,-113.656
 Santa Clarita, CA,4.046,34.4155,-118.4992
 Santa Cruz, CA,3.675583333,36.9788,-122.0346
 Santa Fe, NM,3.947297297,29.3891,-95.1005
 Santa Maria, CA,3.903496503,34.9333,-120.4432
 Santa Monica, CA,3.876510523,34.0232,-118.4813
 Santa Paula, CA,3.824137931,34.352,-119.0698
 Santa Rosa, CA,3.839435146,38.4465,-122.706
 Saranac Lake, NY,3.9,44.3246,-74.1315
 Sarasota, FL,3.838325991,27.3391,-82.5439
 Saratoga, CA,3.860136674,37.2682,-122.0264
 Saratoga Springs, NY,3.704860088,40.3447,-111.9154
 Sarnia, ON,3.648101266,42.9666,-82.4
 Saskatoon, SK,3.624504769,52.17,-106.67
 Sault Sainte Marie, MI,3.668131868,46.4817,-84.3723
 Savannah, GA,3.796230954,39.939,-94.8279
 Scarborough, ON,3.611490683,54.2804,-0.43
 Schaumburg, IL,3.658898305,42.0307,-88.0838
 Schenectady, NY,3.850847458,42.8025,-73.9276
 Schiller Park, IL,3.666666667,41.9586,-87.8693
 Scottsbluff, NE,4.177777778,41.8677,-103.6619
 Scottsdale, AZ,3.881025641,33.6872,-111.865
 Scranton, PA,3.795903614,41.4044,-75.6649
 Sealy, TX,4.4,29.7673,-96.1678
 Searcy, AR,3.813716814,35.2418,-91.7351
 Seaside, CA,3.677225131,45.9889,-123.9214
 Seattle, WA,3.741154562,47.6211,-122.3244
 Sedalia, MO,3.85,38.7043,-93.2349
 Seguin, TX,3.796774194,29.5894,-97.9659
 Selinsgrove, PA,3.677319588,40.8003,-76.8647
 Sellersburg, IN,3.840740741,38.4028,-85.7706
 Selma, AL,3.707692308,32.4166,-87.0336
 Seminole, OK,4.098181818,35.2346,-96.65
 Senatobia, MS,4.117647059,34.6081,-89.9762
 Seward, NE,3.663888889,40.9094,-97.0962
 Sharon, PA,3.921428571,41.2339,-80.4997
 Shawnee, OK,3.812844037,39.0158,-94.8076
 Sheboygan, WI,3.881944444,43.7447,-87.7322
 Sheffield, SOUTH YORKSHIRE,3.805882353,34.7557,-87.7008
 Shelby, AL,4.32,40.8846,-82.6578
 Shelby, NC,3.386666667,40.8846,-82.6578
 Shepherdstown, WV,3.742450142,39.4318,-77.8048
 Sherbrooke, QC,3.444,45.4,-71.9
 Sheridan, WY,4.055555556,45.0955,-123.397
 Sherman, TX,3.87704918,33.6266,-96.6195
 Shippensburg, PA,3.639130435,40.0485,-77.5227
 Shoreline, WA,3.734883721,47.7564,-122.3426
 Show Low, AZ,2,34.2671,-110.0384
 Shreveport, LA,3.816060606,32.4659,-93.7959
 Sidney, MI,3.816883117,47.7152,-104.168
 Sierra Vista, AZ,4.077380952,31.563,-110.3153
 Signal Hill, CA,2.333333333,33.8029,-118.1682
 Siloam Springs, AR,3.732786885,36.1837,-94.5318
 Silver City, NM,4.025581395,32.7783,-108.2699
 Simi Valley, CA,3.628571429,34.2663,-118.749
 Sioux Center, IA,3.670689655,43.0747,-96.1709
 Sioux City, IA,3.715740741,42.4959,-96.3901
 Sioux Falls, SD,3.767934783,43.5397,-96.7322
 Sitka, AK,4.45,57.2401,-135.3153
 Skokie, IL,3.755376344,42.0359,-87.74
 Slippery Rock, PA,3.658867925,41.0695,-80.058
 Smithers, BC,4.65,54.7666,-127.1666
 Smithfield, NC,3.664285714,41.8347,-111.8266
 Smithfield, RI,3.596519722,41.8347,-111.8266
 Smyrna, TN,3.81,33.8633,-84.5168
 Snyder, TX,3.606666667,32.7133,-100.9113
 Socorro, NM,3.739344262,31.6385,-106.2601
 Soldotna, AK,4.196969697,60.4862,-151.0672
 Somerset, KY,3.826213592,37.0815,-84.6089
 Somerset, NJ,3.825,37.0815,-84.6089
 Somerset, PA,4.08,37.0815,-84.6089
 Somerville, MA,4.75,42.3908,-71.1013
 Sonora, CA,3.844736842,37.9819,-120.3828
 South Bend, IN,3.834644478,41.6771,-86.2692
 South Charleston, WV,2.35,38.3482,-81.711
 South Euclid, OH,3.558536585,41.5239,-81.5245
 South Haven, MI,3.9875,42.4011,-86.2676
 South Holland, IL,3.854347826,41.5977,-87.6022
 South Jordan, UT,5,40.5571,-111.9782
 South Lake Tahoe, CA,4.333333333,38.9393,-119.9828
 South Miami, FL,3.8125,25.7078,-80.2952
 South Plainfield, NJ,5,40.5748,-74.4153
 South Portland, ME,3.942436975,43.631,-70.2895
 Southampton, HAMPSHIRE,3.62962963,50.9,-1.4
 Southampton, NY,3.4,50.9,-1.4
 Southampton, PA,3.630769231,50.9,-1.4
 Southaven, MS,3.785185185,34.9514,-89.9787
 Southfield, MI,3.652123552,42.4765,-83.2605
 Spartanburg, SC,3.767945545,34.9437,-81.9257
 Spearfish, SD,3.813636364,44.4912,-103.8166
 Spokane, WA,3.789724072,47.6671,-117.433
 Springfield, IL,3.771590909,44.0538,-122.9811
 Springfield, MA,3.710169492,44.0538,-122.9811
 Springfield, MO,3.73322926,44.0538,-122.9811
 Springfield, OH,3.784513274,44.0538,-122.9811
 Springfield, OR,4.13,44.0538,-122.9811
 Springfield, PA,4.48,44.0538,-122.9811
 St. Petersburg, FL,3.781028761,59.939,30.316
 Stafford, STAFFORDSHIRE,2,29.6271,-95.5654
 Stafford, VA,4.25,29.6271,-95.5654
 Stamford, CT,3.610869565,41.1036,-73.5583
 Starkville, MS,3.709854015,33.4608,-88.8297
 State College, PA,4.445454545,40.7909,-77.8568
 Staten Island, NY,3.739163987,40.5834,-74.1496
 Statesboro, GA,3.711519845,32.4376,-81.775
 Statesville, NC,3.924358974,35.7838,-80.8711
 Staunton, VA,3.735714286,39.0117,-89.7904
 Steamboat Springs, CO,4.046153846,40.4774,-106.8233
 Stephenville, NL,3.784615385,32.2148,-98.2205
 Stephenville, TX,3.625301205,32.2148,-98.2205
 Sterling, CO,4.233333333,41.7997,-89.6952
 Sterling, KS,4.077272727,41.7997,-89.6952
 Steubenville, OH,3.801546392,40.3653,-80.6519
 Stevens Point, WI,3.736259542,44.5241,-89.5508
 Stillwater, OK,3.659703947,45.0573,-92.8313
 Stirling, CLACKMANNANSHIRE,5,56.1167,-3.95
 Stirling, STIRLING,4.15,56.1167,-3.95
 Stirling, STIRLINGSHIRE,4.185714286,56.1167,-3.95
 Stockton, CA,3.927120419,37.9766,-121.3112
 Storm Lake, IA,3.523188406,42.6431,-95.197
 Strongsville, OH,2.333333333,41.3128,-81.8313
 Stuart, FL,3.533333333,27.1962,-80.2438
 Sudbury, ON,3.681804949,46.5,-80.9666
 Suffern, NY,3.723428571,41.1138,-74.1421
 Suffolk, VA,5,36.6953,-76.6398
 Sugar Grove, IL,3.659375,41.7758,-88.448
 Sugar Land, TX,3.737068966,29.5965,-95.6293
 Sullivan, MO,4,38.2127,-91.1637
 Summit, MS,3.909090909,41.7877,-87.8145
 Sumter, SC,3.863636364,33.9392,-80.393
 Sunbury, PA,4.1,40.2484,-82.8803
 Sunderland, TYNE AND WEAR,3.275,54.92,-1.38
 Sunnyvale, CA,3.88125,37.3835,-122.0257
 Sunset Hills, MO,2.2,38.531,-90.4088
 Superior, WI,3.700819672,39.9346,-105.1586
 Susanville, CA,4.420833333,40.4206,-120.6129
 Sussex, NB,4.384615385,43.1339,-88.2232
 Swainsboro, GA,3.677272727,32.5866,-82.3345
 Swansea, SWANSEA,4.116666667,38.5507,-89.9859
 Swarthmore, PA,3.930263158,39.9022,-75.3488
 Sweetwater, TX,4.271428571,35.6027,-84.4718
 Sydney, NS,3.782191781,46.0661,-60.18
 Sylvania, OH,3.72,41.71,-83.7085
 Syracuse, NY,3.699512195,41.0863,-112.0695
 Tacoma, WA,3.732831325,47.2431,-122.4531
 Taft, CA,3.856923077,35.1267,-119.4242
 Tahlequah, OK,3.756078431,35.9116,-94.9773
 Takoma Park, MD,3.752307692,38.981,-77.0028
 Talladega, AL,3.08,33.4329,-86.0976
 Tallahassee, FL,3.741089728,30.455,-84.2526
 Tampa, FL,3.814787472,27.9937,-82.4454
 Taos, NM,5,36.3868,-105.5802
 Tarboro, NC,4.1125,35.9045,-77.5563
 Tarrytown, NY,4.06,41.0647,-73.8673
 Taylor, MI,3.470322581,42.226,-83.2688
 Temecula, CA,4.225,33.4928,-117.1314
 Tempe, AZ,3.668794495,33.3881,-111.9318
 Temple, TX,3.981967213,31.1076,-97.3894
 Temple Terrace, FL,3.6875,28.0435,-82.3777
 Terrace, BC,3.910526316,54.5,-128.5833
 Terre Haute, IN,3.619017764,39.4654,-87.3763
 Terrell, TX,4.068,32.7328,-96.292
 Texarkana, TX,4.002298851,33.4361,-93.996
 Texas City, TX,4.07247191,29.4128,-94.9658
 Thatcher, AZ,4.034,32.832,-109.7595
 The Dalles, OR,3.528571429,45.6047,-121.1815
 The Pas, MB,3.675,53.8166,-101.2333
 Thibodaux, LA,3.787563452,29.7941,-90.8163
 Thief River Falls, MN,3.585714286,48.1112,-96.1771
 Thomasville, AL,3.990909091,30.8394,-83.9782
 Thomasville, GA,3.608333333,30.8394,-83.9782
 Thornton, CO,4.6,39.9205,-104.9443
 Thousand Oaks, CA,3.848659004,34.1914,-118.8755
 Thunder Bay, ON,3.55936255,48.4462,-89.275
 Tiffin, OH,3.579166667,41.1165,-83.1805
 Tifton, GA,3.880882353,31.4625,-83.5205
 Tillamook, OR,3.6625,45.4562,-123.8332
 Tinley Park, IL,3.538888889,41.567,-87.8051
 Titusville, FL,3.839240506,41.6273,-79.6699
 Titusville, PA,3.76875,41.6273,-79.6699
 Toledo, OH,3.665087282,41.6639,-83.5822
 Tooele, UT,5,40.5394,-112.3082
 Topeka, KS,3.796013289,39.0346,-95.6956
 Toppenish, WA,3.614285714,46.3807,-120.3124
 Toronto, ON,3.621678705,43.7,-79.42
 Torrance, CA,3.918864293,33.8346,-118.3417
 Torrington, CT,4.023809524,41.8349,-73.1282
 Torrington, WY,4.583333333,41.8349,-73.1282
 Traverse City, MI,3.773770492,44.7547,-85.6035
 Trenton, MO,3.832,42.1395,-83.193
 Trenton, NJ,3.737799043,42.1395,-83.193
 Trinidad, CO,4.5875,37.1748,-104.4907
 Trinity, FL,3.85,35.8756,-80.0093
 Troy, AL,3.777053824,42.5818,-83.1457
 Troy, MI,3.685490196,42.5818,-83.1457
 Troy, NC,4.41,42.5818,-83.1457
 Troy, NY,3.661866667,42.5818,-83.1457
 Truckee, CA,4.333333333,39.3454,-120.1848
 Truro, NS,3.827272727,50.2617,-5.0433
 Tucson, AZ,3.724738462,32.1546,-110.8782
 Tukwila, WA,2.1,47.4748,-122.2727
 Tulare, CA,3.66,36.1996,-119.34
 Tullahoma, TN,3.946153846,35.372,-86.2173
 Tulsa, OK,3.785803657,36.1284,-95.9042
 Tupelo, MS,1,34.2691,-88.7318
 Turlock, CA,3.796684119,37.5053,-120.8588
 Tuscaloosa, AL,3.839551478,33.2349,-87.5267
 Tuskegee, AL,3.470454545,32.4396,-85.7139
 Twin Falls, ID,4.041071429,42.5645,-114.4611
 Tyler, TX,3.824700599,32.3184,-95.3065
 Ukiah, CA,4.158208955,39.1462,-123.2104
 Union, MO,3.795,38.9472,-84.6731
 Union, NJ,3.725542337,38.9472,-84.6731
 Union, SC,3.964285714,38.9472,-84.6731
 Uniontown, PA,4.05,39.8994,-79.7243
 Universal City, TX,3.792465753,29.5521,-98.3074
 University Heights, OH,3.669896907,41.4948,-81.5348
 University Park, IL,3.852892562,41.446,-87.7154
 University Park, PA,3.694863103,41.446,-87.7154
 Upland, CA,4.20625,34.1178,-117.6603
 Upland, IN,3.673684211,34.1178,-117.6603
 Urbana, IL,4.75,40.1088,-83.7541
 Urbana, OH,3.736363636,40.1088,-83.7541
 Urbandale, IA,3,41.639,-93.7814
 Utica, NY,3.670683453,43.0961,-75.226
 Uvalde, TX,3.926666667,29.2153,-99.7782
 Uxbridge, LONDON,2.866666667,51.55,-0.4833
 Valdez, AK,2.85,1.2671,-78.9855
 Valdosta, GA,3.833196721,30.8503,-83.2789
 Valencia, CA,3.893886967,39.485,-0.4
 Vallejo, CA,3.626666667,38.1133,-122.2359
 Valley, AL,4.209090909,32.8086,-85.1792
 Valley City, ND,4.092857143,46.9223,-98.0055
 Valparaiso, IN,3.627728614,41.4781,-87.0507
 Vancouver, BC,3.587681564,45.6352,-122.597
 Vancouver, WA,3.717486339,45.6352,-122.597
 Venice, FL,3.769444444,27.1166,-82.4135
 Vermilion, AB,3.4,41.4103,-82.3214
 Vermillion, SD,3.75990566,42.7811,-96.9256
 Vernal, UT,3,40.4517,-109.5379
 Vernon, BC,3.942105263,34.148,-99.3
 Vernon, TX,3.633333333,34.148,-99.3
 Vero Beach, FL,3.569565217,27.6463,-80.393
 Victoria, BC,3.631334023,44.8634,-93.6586
 Victoria, TX,3.748660714,44.8634,-93.6586
 Victorville, CA,3.853868195,34.5277,-117.3537
 Vidalia, GA,2.655555556,32.2134,-82.4035
 Vienna, WV,4.15625,39.3238,-81.5383
 Vincennes, IN,3.720422535,38.676,-87.5102
 Vineland, NJ,3.975483871,39.4653,-74.9981
 Virginia Beach, VA,3.875429185,36.7335,-76.0435
 Visalia, CA,4.058085809,36.3273,-119.3264
 Waco, GA,4.112903226,31.5597,-97.1883
 Waco, TX,3.794633078,31.5597,-97.1883
 Wake Forest, NC,4.280851064,35.9631,-78.5143
 Walla Walla, WA,3.966666667,46.067,-118.3365
 Walnut, CA,3.951383875,34.0334,-117.8593
 Walnut Creek, CA,5,37.9025,-122.0398
 Walnut Ridge, AR,3.936363636,36.0805,-90.9446
 Walsall, WEST MIDLANDS,5,52.6,-2
 Waltham, MA,3.643626374,42.3889,-71.2423
 Wandsworth, LONDON,4,51.45,-0.2
 Warner Robins, GA,3.933333333,32.598,-83.6528
 Warren, MI,3.46,42.4934,-83.027
 Warren, OH,4.009677419,42.4934,-83.027
 Warrensburg, MO,3.622644377,38.7617,-93.7283
 Warrenton, VA,4.089473684,46.1685,-123.9302
 Warsaw, IN,4.5,41.2443,-85.8479
 Warsaw, VA,3.85,41.2443,-85.8479
 Warwick, RI,3.87460733,41.7062,-71.4334
 Washington, DC,3.683183527,38.5515,-91.0151
 Washington, NC,3.993333333,38.5515,-91.0151
 Washington, NJ,3.809090909,38.5515,-91.0151
 Washington, PA,3.759027778,38.5515,-91.0151
 Waterbury, CT,4.013752456,41.5583,-73.0361
 Waterford, MI,3.671945701,37.6429,-120.7553
 Waterloo, IA,3.796666667,42.492,-92.3522
 Waterloo, ON,3.552822581,42.492,-92.3522
 Watertown, NY,3.986792453,44.9096,-97.1536
 Watertown, SD,4.5,44.9096,-97.1536
 Watertown, WI,3.752941176,44.9096,-97.1536
 Waterville, ME,3.86625,41.5014,-83.7367
 Watsonville, CA,4,36.9205,-121.7706
 Waukegan, IL,4,42.3697,-87.8716
 Waukesha, WI,3.701877934,43.0087,-88.2464
 Wausau, WI,3.910869565,44.9615,-89.6436
 Waverly, IA,3.585,42.7249,-92.4707
 Waxahachie, TX,3.864485981,32.4036,-96.8428
 Waycross, GA,3.755555556,31.2108,-82.358
 Wayne, NE,3.381666667,42.2774,-83.3877
 Wayne, NJ,3.73203125,42.2774,-83.3877
 Wayne, PA,3.833333333,42.2774,-83.3877
 Waynesburg, PA,3.989285714,39.8983,-80.1855
 Waynesville, MO,1,37.8207,-92.2199
 Weatherford, OK,3.75177665,35.5385,-98.6872
 Weatherford, TX,3.842727273,35.5385,-98.6872
 Weirton, WV,5,40.406,-80.5671
 Wenatchee, WA,3.976,47.4338,-120.3285
 West Bend, WI,3.679310345,43.4184,-88.1822
 West Chester, PA,3.698518519,39.9601,-75.6058
 West Covina, CA,4.72,34.0555,-117.9113
 West Des Moines, IA,3.811764706,41.5527,-93.7805
 West Haven, CT,3.632731377,41.2082,-112.0538
 West Lafayette, IN,3.677187865,40.4432,-86.9239
 West Long Branch, NJ,3.722115385,40.2883,-74.0185
 West Memphis, AR,4.277777778,35.1536,-90.1991
 West Palm Beach, FL,3.817730496,26.7467,-80.1314
 West Plains, MO,3.374074074,36.7378,-91.868
 West Point, GA,3.966666667,33.6064,-88.6571
 West Point, NY,4.268493151,33.6064,-88.6571
 West Sacramento, CA,3.5,38.5556,-121.5504
 Westbury, NY,3.7252,40.7599,-73.5891
 Westerville, OH,3.84057971,40.1241,-82.9209
 Westfield, MA,3.579957356,42.1382,-72.7561
 Westminster, CA,3.642857143,39.5797,-77.0064
 Westminster, CO,3.796,39.5797,-77.0064
 Westminster, MD,3.763968668,39.5797,-77.0064
 Weston, FL,4.007692308,26.1006,-80.4057
 Weston, MA,3.640860215,26.1006,-80.4057
 Westville, IN,3.827480916,41.5381,-86.9054
 Wharton, TX,3.835384615,29.3138,-96.1044
 Wheaton, IL,4.074576271,41.8561,-88.1083
 Wheeling, WV,3.83,42.1308,-87.9239
 White Bear Lake, MN,3.746710526,45.0655,-93.0149
 White Plains, NY,3.741322314,41.022,-73.7548
 Whitehorse, YT,3.9,60.7167,-135.05
 Whiteville, NC,3.667567568,34.3306,-78.7014
 Whitewater, WI,3.597826087,42.8372,-88.7341
 Whittier, CA,3.916051364,33.9678,-118.0188
 Wichita, KS,3.743093923,37.6897,-97.3442
 Wichita Falls, TX,3.725182482,33.9072,-98.5293
 Wildwood, MO,3.444117647,38.5798,-90.6697
 Williams Lake, BC,3.7,52.1166,-122.15
 Williamsburg, KY,3.812,36.7392,-84.1647
 Williamsburg, VA,3.760914286,36.7392,-84.1647
 Williamsport, PA,3.719312602,41.2398,-77.0371
 Williamston, NC,3.74,42.6834,-84.2836
 Williamsville, NY,3.733170732,42.9623,-78.7418
 Williston, ND,4.1,48.1814,-103.6364
 Willmar, MN,3.82,45.1226,-95.0561
 Willoughby Hills, OH,5,41.5873,-81.4333
 Wilmington, CA,3.83933518,39.4387,-83.8184
 Wilmington, DE,3.741025641,39.4387,-83.8184
 Wilmington, NC,3.82875,39.4387,-83.8184
 Wilmington, OH,3.90625,39.4387,-83.8184
 Wilmore, KY,4.034586466,37.8786,-84.6545
 Wilson, NC,3.897674419,40.6844,-75.2407
 Wilsonville, OR,3.7075,45.3107,-122.7706
 Winchester, VA,3.736206897,38.0014,-84.1907
 Windsor, CT,4,40.4679,-104.9214
 Windsor, ON,3.575937786,40.4679,-104.9214
 Winfield, KS,3.638888889,37.274,-96.9499
 Winnipeg, MB,3.592672999,49.883,-97.166
 Winona, MN,3.644957983,44.0509,-91.6689
 Winona Lake, IN,3.881818182,41.2166,-85.8106
 Winooski, VT,3.85,44.4951,-73.1842
 Winston-Salem, NC,3.875618375,36.1029,-80.261
 Winter Haven, FL,3.858411215,28.0122,-81.7018
 Winter Park, FL,3.906944444,28.5986,-81.3436
 Wisconsin Rapids, WI,4.122222222,44.3928,-89.8265
 Woburn, MA,4.866666667,42.4869,-71.1543
 Wolverhampton, WEST MIDLANDS,5,52.5833,-2.1333
 Woodland, CA,4.074418605,38.6712,-121.75
 Woodridge, IL,3.896428571,41.7369,-88.0408
 Woodstock, NB,3.6,34.1027,-84.5086
 Woodstock, ON,5,34.1027,-84.5086
 Woodward, OK,4.8,36.4246,-99.4059
 Wooster, OH,3.875113122,40.8167,-81.9338
 Worcester, MA,3.685212813,42.2705,-71.8079
 Worcester, WORCESTERSHIRE,4.366666667,42.2705,-71.8079
 Worthington, MN,3.925,43.6282,-95.5992
 Wyoming, MI,3.571428571,42.8909,-85.7066
 Wyomissing, PA,4.151851852,40.3317,-75.9703
 Wytheville, VA,4.04,36.953,-81.0881
 Yakima, WA,3.744117647,46.5923,-120.5496
 Yankton, SD,4.277777778,42.89,-97.3924
 Yarmouth, NS,3.3,43.8308,-66.1126
 Yonkers, NY,4.475,40.9466,-73.8674
 York, NE,4.033333333,34.9968,-81.2348
 York, PA,3.710526316,34.9968,-81.2348
 York, Yorkshire,3.94,34.9968,-81.2348
 Youngstown, OH,3.736816525,41.0993,-80.6463
 Ypsilanti, MI,3.717678452,42.2437,-83.6205
 Yuba City, CA,4.7,39.1357,-121.6381
 Yucaipa, CA,3.894618834,34.0336,-117.0426
 Yuma, AZ,3.928571429,32.5991,-114.5488
 Zanesville, OH,3.998484848,39.9567,-82.0133
